Date,Open,High,Low,Close,Adj Close,Volume,BB_U_50,BB_L_50,SMAV_50,EMAV_50,MACD,Signal,RSI,%K,%D,action
2018-06-29,249.97999572753906,251.36000061035156,249.10000610351562,249.50999450683594,226.191650390625,3711600,,,,226.14410851121997,-0.07349607746951392,0.6625083860475319,32.32736473380473,-201.5619968278523,-231.64249977522056,
2018-07-02,247.55999755859375,249.88999938964844,247.32000732421875,249.8000030517578,226.45462036132812,1943100,,,,226.15628544651832,-0.12906888285846208,0.5041929322663331,31.686957566432042,-198.96860055316958,-202.57478674279017,
2018-07-03,250.67999267578125,250.75999450683594,248.44000244140625,248.7899932861328,225.53900146484375,1157900,,,,226.1320782315507,-0.24417878329174414,0.3545185891547177,31.69834563666872,-211.1213617146069,-203.88398636520958,
2018-07-05,250.07000732421875,250.94000244140625,248.91000366210938,250.9199981689453,227.46995544433594,1948100,,,,226.18454400460112,-0.17754572363421062,0.24810572659693203,37.66214726805782,-202.9665729156564,-204.35217839447762,
2018-07-06,250.91000366210938,253.38999938964844,250.52000427246094,253.00999450683594,229.36456298828125,2622200,,,,226.3092506314121,0.027819762208594057,0.20404853371926446,45.431614164568565,-197.54532249504175,-203.87775237510166,
2018-07-09,254.0500030517578,255.32000732421875,254.00999450683594,255.25,231.39527893066406,3979500,,,,226.50870272157886,0.35039604695120374,0.23331803636565232,53.12954574151044,-174.3105603508478,-191.60748525384864,
2018-07-10,255.75,256.29998779296875,255.4499969482422,256.1400146484375,232.20208740234375,1314500,,,,226.73197270905985,0.6634944267900664,0.31935331445053516,57.92709766759419,-149.20313318563683,-173.68633867717548,
2018-07-11,254.60000610351562,255.41000366210938,254.02999877929688,254.38999938964844,230.61561584472656,2335100,,,,226.8842724398703,0.7746820995400583,0.4104190714684398,52.0931905884766,-165.60927963239982,-163.0409910562948,
2018-07-12,255.66000366210938,256.6600036621094,255.00999450683594,256.57000732421875,232.59188842773438,2874000,,,,227.10810051782576,1.0106180366691433,0.5304588645085805,60.8767573237811,-139.9612977426726,-151.59123685356974,
2018-07-13,256.489990234375,257.1600036621094,255.99000549316406,256.7900085449219,232.79127502441406,1814500,,,,227.33097010631943,1.1998565986943674,0.6643384113457379,60.45289995593829,-131.42195121244353,-145.66417619583865,
2018-07-16,256.8900146484375,257.010009765625,256.1600036621094,256.6300048828125,232.64630126953125,993500,,,,227.53941446566108,1.3228819919292505,0.7960471274624404,71.82960617831054,-132.79872017435306,-134.72732304315642,
2018-07-17,255.85000610351562,258.05999755859375,255.8000030517578,257.7300109863281,233.6435089111328,1825900,233.83769482627883,221.59082079872115,227.7142578125,227.7787907184247,1.483743157560923,0.933586333482137,72.6817128051275,-113.6177103524876,-125.94612724642808,
2018-07-18,257.760009765625,258.32000732421875,257.2799987792969,258.20001220703125,234.069580078125,2606800,234.0608648267879,221.8815295823918,227.97119720458986,228.02548834037373,1.626853814524594,1.0722398296906286,82.48057975932232,-107.44586981605919,-117.95410011429995,
2018-07-19,257.5,257.8999938964844,256.75,257.2200012207031,233.18112182617188,2050500,234.15514200246184,222.26595479929597,228.2105484008789,228.22767004569914,1.649563741454017,1.1877046120433064,75.83635330249922,-128.53532270951703,-116.53296762602128,
2018-07-20,257.0,257.6499938964844,256.7799987792969,256.9800109863281,232.96360778808594,2710700,234.32814422529273,222.47705291826193,228.40259857177733,228.4133930944202,1.6312064248539002,1.2764049746054251,73.71460632130166,-130.51272305575284,-122.16463852710967,
2018-07-23,256.7300109863281,257.6099853515625,256.3999938964844,257.4700012207031,233.4077911376953,1447000,234.59029528715672,222.533032349562,228.56166381835936,228.6092518412153,1.6336680944396846,1.3478575985722772,74.04403330093574,-152.14781249613898,-137.0652860871363,
2018-07-24,258.8399963378906,259.57000732421875,257.82000732421875,258.67999267578125,234.50466918945312,2916000,234.94261914623013,222.52069811451207,228.7316586303711,228.8404446784011,1.7044796961706083,1.4191820180919434,80.61939800725392,-135.1344233009931,-139.26498628429496,
2018-07-25,258.5400085449219,261.25,258.42999267578125,261.04998779296875,236.6531982421875,2608700,235.498719328094,222.38042251760913,228.93957092285157,229.1468271710986,1.911927232261462,1.5177310609258472,80.90319890648315,-129.23403123715696,-138.83875567809636,
2018-07-26,260.1400146484375,261.010009765625,260.1000061035156,260.2799987792969,235.95516967773438,2166500,235.9003083776208,222.42881576788702,229.1645620727539,229.41382099488825,1.9969858182764142,1.6135820123959608,74.12109636777912,-249.37584434360912,-171.24809962725305,
2018-07-27,260.7300109863281,260.739990234375,257.5799865722656,258.5899963378906,234.42312622070312,2666200,236.1589376338473,222.520630847598,229.33978424072265,229.61026433707707,1.9186551945844599,1.6745966488336608,61.5015087423592,-271.5632859226071,-216.72438716779106,
2018-07-30,258.6000061035156,258.7799987792969,256.6400146484375,257.1000061035156,233.07235717773438,1601400,236.29788152040342,222.6856792706122,229.49178039550782,229.74603268376953,1.7276663755054074,1.6852105941680102,53.17459433945461,-290.27199526597207,-270.4037085107295,
2018-07-31,258.0199890136719,259.0899963378906,257.6000061035156,258.3999938964844,234.2508544921875,1992500,236.48427984884722,222.8727916843559,229.67853576660156,229.92269236253102,1.652353936918331,1.6786392627180744,63.667530643645634,-332.67823301421953,-298.1711714009329,
2018-08-01,258.6400146484375,259.19000244140625,257.3500061035156,258.0799865722656,233.96075439453125,1651700,236.67730953859345,222.97561709714873,229.8264633178711,230.08104773633497,1.5513763326633523,1.6531866767071302,55.893861869059165,-400.72038323380116,-341.2235371713309,
2018-08-02,256.7300109863281,259.6000061035156,256.4800109863281,259.3900146484375,235.14837646484375,1767300,236.92907078455733,223.09320399571612,230.01113739013672,230.279766510002,1.5493224052216874,1.6324138224100417,59.352927001456756,-378.9291403837378,-370.7759188772529,
2018-08-03,259.6000061035156,260.6600036621094,259.3900146484375,260.6600036621094,236.2996826171875,2017600,237.2753641627484,223.13415671127504,230.2047604370117,230.51584165146025,1.6218991932509823,1.63031089657823,63.42443387361202,-357.804245025492,-379.1512562143436,
2018-08-06,260.55999755859375,261.8299865722656,260.20001220703125,261.6400146484375,237.1880645751953,1843000,237.6675986335557,223.18202905199115,230.42481384277343,230.77749745239103,1.7311462438471779,1.6504779660320197,63.12955698992799,-353.8113302984319,-363.5149052358872,
2018-08-07,262.20001220703125,262.7799987792969,262.0799865722656,262.3699951171875,237.84982299804688,2619200,238.074003075272,223.2649404061733,230.66947174072266,231.0548435522207,1.8498003457799541,1.6903424419816067,63.76228229616166,-290.7548072323735,-334.1234608520991,
2018-08-08,262.2300109863281,262.6700134277344,261.7900085449219,262.2300109863281,237.7229766845703,1560400,238.2948363635192,223.63265631226204,230.96374633789063,231.31633896917558,1.9115638211960686,1.7345867178244991,67.5057606600146,-292.74299244236107,-312.4363766577222,
2018-08-09,262.3299865722656,262.739990234375,261.760009765625,261.8999938964844,237.4237060546875,1084400,238.60165808888635,223.78475182322305,231.1932049560547,231.5558435607643,1.914296364836872,1.770528647226974,67.08298218278686,-297.43375107624604,-293.64385025032686,
2018-08-10,260.3599853515625,260.9599914550781,259.42999267578125,260.1199951171875,235.8101043701172,2395500,238.68233366879394,224.15691987124512,231.41962677001953,231.72267731799383,1.7659015411158236,1.769603226004744,58.44479488499829,-328.09439153644195,-306.090378351683,
2018-08-13,260.4100036621094,261.07000732421875,258.8999938964844,259.1400146484375,234.92169189453125,3684700,238.78790690641816,224.37408833283965,231.5809976196289,231.8481288700149,1.5586430453774653,1.7274111898792885,51.48775500872076,-342.1962041872136,-322.57478226663386,
2018-08-14,259.94000244140625,261.07000732421875,259.54998779296875,260.80999755859375,236.43565368652344,1531800,239.00587256557225,224.4993611990762,231.75261688232422,232.02803180399565,1.4992705999821112,1.6817830718998532,49.18708968184913,-318.16501806837886,-329.4852045973448,
2018-08-15,259.42999267578125,259.54998779296875,257.3900146484375,258.8900146484375,234.69509887695312,2587800,239.10803331163902,224.65818433972817,231.8831088256836,232.13262266960183,1.296820344849266,1.6047905264897357,45.63176948776705,-345.79292572103975,-335.3847159922107,
2018-08-16,260.3599853515625,261.8900146484375,260.3500061035156,260.989990234375,236.59881591796875,1693100,239.33997794866892,224.69046272515922,232.01522033691407,232.30776750287112,1.2752903608250676,1.5388904933568022,57.35288657497174,-315.57513636055376,-326.51102671665745,
2018-08-17,260.7099914550781,262.3800048828125,260.3500061035156,261.8599853515625,237.38748168945312,2278800,239.61817218936844,224.71237041317065,232.16527130126954,232.50697198077629,1.3068024250746646,1.4924728797003748,65.15919524333319,-303.0566077950765,-321.47488995888995,
2018-08-20,262.3999938964844,262.739990234375,261.8999938964844,262.44000244140625,237.91331481933594,1245500,239.9243802948975,224.69842488088375,232.31140258789063,232.7189854254257,1.3585458313569063,1.465687470031681,63.48472607842191,-294.7100340053672,-304.4472593869992,
2018-08-21,263.010009765625,263.9700012207031,262.8599853515625,263.010009765625,238.43006896972656,1937900,240.25675523455035,224.6670704490434,232.46191284179687,232.94294948598653,1.4248260866649503,1.457515193358335,66.18532660650837,-240.98752403924507,-279.5847219465629,
2018-08-22,262.6400146484375,263.45001220703125,262.3900146484375,262.92999267578125,238.35748291015625,1708100,240.56586314000361,224.6405608101917,232.60321197509765,233.15528413007164,1.454727386366045,1.4569576319598772,62.64258920842551,-289.24879297630474,-274.9821170069724,
2018-08-23,262.67999267578125,263.6300048828125,262.2099914550781,262.54998779296875,238.01303100585938,2308100,240.83632848355947,224.67573023226086,232.75602935791017,233.3457840075535,1.4340985959159696,1.4523858247510957,57.208152197637126,-294.4836350312829,-274.90665068227753,
2018-08-24,263.1600036621094,264.2900085449219,263.1099853515625,264.20001220703125,239.5087890625,2328900,241.21130783625094,224.639506983085,232.92540740966797,233.5874704802965,1.5209131652279666,1.46609129284647,59.288714734691034,-259.14842613191564,-280.96028471316777,
2018-08-27,265.3800048828125,266.3500061035156,265.260009765625,266.19000244140625,241.3127899169922,2371000,241.7293274151091,224.5403436053987,233.1348355102539,233.89042418369635,1.715506834246952,1.5159744011265666,62.699360412738024,-179.4334828559848,-244.35518133972778,
2018-08-28,266.760009765625,266.8299865722656,265.8900146484375,266.3399963378906,241.4488067626953,3026900,242.2261621631124,224.48982355466103,233.35799285888672,234.1868313436571,1.8592666727737992,1.5846328554560132,63.6541459672134,-168.86922984912505,-202.48371294567517,
2018-08-29,266.5899963378906,268.04998779296875,266.3399963378906,267.79998779296875,242.77239990234375,2116100,242.80769885130533,224.44255627564777,233.62512756347655,234.52352030674285,2.056296578226636,1.6789656000101378,68.23264078162777,-137.12618735435407,-161.80963335315462,
2018-08-30,267.30999755859375,267.7099914550781,266.1199951171875,266.7099914550781,241.7842559814453,2625500,243.26342408741726,224.4649688569187,233.86419647216798,234.80825503908414,2.108404862846186,1.7648534525773476,71.27175682342228,-146.3958534923534,-150.79709023194417,
2018-08-31,266.3299865722656,267.2200012207031,265.8299865722656,266.7200012207031,241.79330444335938,3172400,243.65809952614936,224.60618392111624,234.1321417236328,235.08217854513416,2.1259248507452924,1.8370677322109366,76.10182969804882,-146.31097089657777,-143.2776705810951,
2018-09-04,266.3500061035156,266.6600036621094,265.260009765625,266.3500061035156,241.4579315185547,3623300,244.00525128758738,224.76526323877982,234.3852572631836,235.3322080735036,2.08867087745395,1.8873883612595392,70.95322733430437,-149.4570662971721,-147.38796356203443,
2018-09-05,265.9100036621094,266.1300048828125,264.5199890136719,265.6000061035156,240.7780303955078,4595500,244.1356379244694,225.24059864779622,234.6881182861328,235.54576973319004,1.981443647795146,1.9061994185666606,77.842451163213,-254.18210714469726,-183.3167147794824,
2018-09-06,265.69000244140625,265.989990234375,263.70001220703125,264.82000732421875,240.07090759277344,1687900,244.20414691194543,225.72967510953896,234.9669110107422,235.72322611984038,1.8184444990090753,1.8886484346551438,67.84724346455211,-263.36554200536636,-222.33490514907854,
2018-09-07,263.6300048828125,265.260009765625,263.45001220703125,264.17999267578125,239.49072265625,2634100,244.060842015861,226.48243313062335,235.27163757324217,235.87097108205253,1.623733039935388,1.8356653557111926,61.04786301220541,-364.3787557747751,-293.9754683082795,
2018-09-10,265.2799987792969,265.57000732421875,264.510009765625,264.67999267578125,239.9439697265625,2832700,243.98981738236148,227.12639294478697,235.55810516357423,236.03069651909215,1.4888337082081478,1.7662990262105838,60.74854821383862,-381.2677344341964,-336.3373440714459,
2018-09-11,264.0299987792969,266.04998779296875,263.67999267578125,265.67999267578125,240.8505401611328,3420400,243.9671803151516,227.73538560281713,235.85128295898437,236.2197099952506,1.4384955917128366,1.7007383393110345,62.304145749691294,-365.74425835445356,-370.4635828544751,
2018-09-12,265.6099853515625,266.260009765625,264.8299865722656,265.7099914550781,240.87771606445312,3019800,243.91037337293656,228.3691163731572,236.13974487304688,236.40237689992523,1.384831662624265,1.6375570039736806,62.87069304091416,-365.2789172523711,-370.76363668034037,
2018-09-13,266.7799987792969,267.4200134277344,266.4700012207031,267.2200012207031,242.24655151367188,2087500,243.80858925791375,229.13920249013313,236.47389587402344,236.6315602181114,1.4362005669783002,1.5972857165746046,69.57249883601168,-422.3365086425244,-384.45322808311636,
2018-09-14,267.4700012207031,267.6199951171875,266.4700012207031,267.3599853515625,242.37353515625,1861000,243.81883461309022,229.72510032343322,236.77196746826172,236.85673570588153,1.470209650800598,1.5718705034198033,65.16348822258047,-458.18671549505086,-415.2673804633155,
2018-09-17,267.2200012207031,267.260009765625,265.5899963378906,265.8500061035156,241.004638671875,2515300,243.81802532809087,230.1915126357763,237.00476898193358,237.01939856729305,1.370900698907235,1.5316765425172898,48.29015614231455,-487.9454926624738,-456.1562389333497,
2018-09-18,266.1000061035156,267.9200134277344,266.0899963378906,267.29998779296875,242.31910705566406,1823600,244.00280588223143,230.44368520663573,237.22324554443358,237.22723027271937,1.382329616798387,1.5018071573735092,54.27055536088124,-459.36994135286466,-468.5007165034631,
2018-09-19,267.3500061035156,268.0299987792969,267.2300109863281,267.6000061035156,242.591064453125,2077500,244.21926644313538,230.64278372776306,237.43102508544922,237.43757671116666,1.397225460336216,1.4808908179660507,49.00778476510448,-455.43687573712157,-467.58410325081996,
2018-09-20,268.8900146484375,270.1000061035156,268.7900085449219,269.75,244.5401611328125,3349700,244.49903286222434,230.91999912019753,237.70951599121094,237.71610943358414,1.5484566915692994,1.4944039926867005,63.64463260702376,-284.35892376105403,-399.7219136170134,
2018-09-21,270.54998779296875,270.6700134277344,269.3699951171875,269.55999755859375,244.36785888671875,1352500,244.8263309924949,231.06373980828636,237.94503540039062,237.97696235331492,1.6355515603219999,1.5226335062137606,62.54397521032269,-264.29570767377476,-334.6971690573168,
2018-09-24,268.92999267578125,269.07000732421875,268.0199890136719,268.6600036621094,243.55201721191406,2070900,245.05672040390687,231.2637800843744,238.16025024414063,238.19559195561294,1.6200681294706385,1.5421204308651364,59.74665708368725,-275.5954519517298,-274.75002779551954,
2018-09-25,269.1000061035156,269.1700134277344,268.1499938964844,268.3299865722656,243.25283813476562,2360400,245.22896892794694,231.51579303494367,238.3723809814453,238.39391533518756,1.5656087842792772,1.5468181015479647,61.941906269557855,-279.739205782277,-273.21012180259385,
2018-09-26,267.32000732421875,268.5400085449219,265.95001220703125,266.3399963378906,242.53982543945312,2568400,245.36762770295906,231.73298692106437,238.5503073120117,238.55650004515877,1.4482210049816047,1.5270986822346928,61.906717236162194,-289.6147262083395,-281.64979464744874,
2018-09-27,266.8800048828125,268.239990234375,266.6000061035156,267.0799865722656,243.21368408203125,3077500,245.5504970519114,231.9158817322683,238.73318939208986,238.73913471327143,1.3935016849399915,1.5003792827757525,67.79375729288215,-292.793245113491,-287.3823923680359,
2018-09-28,266.5,267.6499938964844,266.42999267578125,267.04998779296875,243.18637084960938,1774300,245.67233927765298,232.19424946746423,238.9332943725586,238.91353613038274,1.3325712283615871,1.4668176718929196,66.15466955355595,-293.1839911983899,-291.86398750674016,Buy
2018-10-01,268.4599914550781,269.17999267578125,267.3900146484375,268.0400085449219,244.087890625,1968800,245.8245504241062,232.48700963448752,239.15578002929686,239.11645199291675,1.3415638016904552,1.4417668978524267,66.13762730944467,-355.1712425404722,-313.716159617451,
2018-10-02,267.9700012207031,268.6700134277344,267.54998779296875,268.010009765625,244.06057739257812,3034100,245.96837891338842,232.76929259540063,239.36883575439452,239.31033926349173,1.331141955396646,1.4196419093612707,65.8657912511181,-423.8060338095181,-357.38708918279343,
2018-10-03,269.0199890136719,269.4700012207031,267.7200012207031,268.239990234375,244.27005004882812,2505800,246.15412131145297,232.97416543171107,239.56414337158202,239.5048377256618,1.3245170517573683,1.4006169378404902,61.40485462276224,-419.6825701962009,-399.5532821820637,
2018-10-04,267.57000732421875,267.6600036621094,264.3699951171875,266.0400085449219,242.2666778564453,5004400,246.25523198396843,233.09759394376596,239.6764129638672,239.61314518177096,1.144419222428155,1.3493773947580232,49.50287852006445,-350.84528601669257,-398.11129667413724,
2018-10-05,266.19000244140625,266.7699890136719,263.0199890136719,264.5400085449219,240.9006805419922,2564700,246.27400467549302,233.27664168681167,239.77532318115234,239.66363676452474,0.8813066732545565,1.25576325045733,49.516235541385896,-289.140364454515,-353.22274022246955,
2018-10-08,263.7699890136719,264.8500061035156,262.3800048828125,264.4700012207031,240.8369140625,3219600,246.22176696668708,233.58543090928947,239.90359893798828,239.70964763895515,0.6600341970678301,1.13661743977943,42.19405688533733,-259.8681376934036,-299.95126272153703,
2018-10-09,264.1000061035156,265.45001220703125,263.54998779296875,264.1300048828125,240.52731323242188,2078000,246.05693062616047,234.04846549200357,240.05269805908202,239.741712956346,0.4544533110797886,1.0001846140395017,39.17421470033586,-263.60276388106627,-270.8704220096616,
2018-10-10,263.6199951171875,263.6199951171875,255.3699951171875,255.60000610351562,232.759521484375,5803900,246.15812889801776,233.8876138998338,240.0228713989258,239.46790152607264,-0.3314461927274692,0.7338584526861075,11.627435387673955,-147.78069655790057,-223.75053271079014,
2018-10-11,254.80999755859375,256.2900085449219,248.4499969482422,250.22000122070312,227.86032104492188,9037000,246.73141249858242,233.07031296528476,239.9008627319336,239.0127022915177,-1.334221665892045,0.32024242897047706,8.889922494759773,-97.95276745160126,-169.77874263018938,
2018-10-12,254.38999938964844,254.63999938964844,250.3000030517578,253.60000610351562,230.93826293945312,7116700,246.9819315351423,232.65138938770926,239.81666046142578,238.6960576110446,-1.8591333337263052,-0.1156327235688794,21.767845079783143,-83.30984990203744,-109.68110463717976,
2018-10-15,253.19000244140625,254.55999755859375,252.0399932861328,252.2100067138672,229.67250061035156,3306200,247.3430987284185,232.0251349141596,239.68411682128905,238.34219263062528,-2.3501747027700617,-0.5625411194091159,20.865051653913866,-89.33155338361038,-90.19805691241636,
2018-10-16,254.13999938964844,258.1000061035156,253.6999969482422,257.5799865722656,234.56259155273438,3308500,247.3957159370694,231.86749878461026,239.63160736083984,238.19397298051192,-2.318018381656742,-0.9136365718586412,35.48696759693658,-66.06756694955672,-79.56965674506819,
2018-10-17,257.75,258.3399963378906,255.07000732421875,257.6700134277344,234.64459228515625,2845800,247.44377568195918,231.69122981120486,239.56750274658202,238.05478158069405,-2.2598671499171417,-1.1828826874703413,34.06707453394297,-65.6774588822177,-73.69219307179493,
2018-10-18,256.75,257.3500061035156,252.69000244140625,254.0500030517578,231.3480224609375,3046800,247.63797156369694,231.24203576052182,239.44000366210938,237.791771419135,-2.4515278272677676,-1.4366117154298266,30.374351408889638,-81.36047103335082,-71.03516562170842,
2018-10-19,254.6699981689453,256.6199951171875,253.14999389648438,253.85000610351562,231.1659393310547,2684200,247.8236351120157,230.80606154325775,239.31484832763672,237.53193486666126,-2.588276837521505,-1.6669447398481625,28.05446960599511,-82.22670839240487,-76.42154610265779,
2018-10-22,254.5500030517578,254.86000061035156,252.1699981689453,252.8000030517578,230.20974731445312,2102000,248.04100355859163,230.36467881445526,239.20284118652344,237.24479025677076,-2.7421977689589596,-1.881995345670322,27.196407810209223,-86.77567043925994,-83.45428328833854,
2018-10-23,249.0,252.5800018310547,246.83999633789062,251.27999877929688,228.8256072998047,5206500,248.31926525537926,229.84257373387857,239.08091949462892,236.91462621924268,-2.941956701949323,-2.0939876169261225,25.519602612294975,-86.5244125881301,-85.17559713993164,
