Date,Open,High,Low,Close,Adj Close,Volume,%K,%D,MACD,Signal,SMAV_50,EMAV_50,BB_U_50,BB_L_50
2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.62734985351562,50547000,8.551824510992512,7.9580596650736695,2.32279825845481,3.7181948228960615,,140.9672873101379,,
2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.5384979248047,55479000,-4.16516145729429,5.906540822540894,1.8394957109080678,3.342455000498463,,141.10733478522286,,
2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.1353302001953,52238100,9.938338818555561,4.77500062408459,1.4874875066116147,2.9714615017210932,,141.2652953897316,,
2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,150.22813415527344,70732300,50.91018680035796,18.894454720539738,1.6010097417518523,2.6973711497272452,,141.6167792628901,,
2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.01327514648438,87558000,73.31677741455145,44.72176767782165,1.8938830279355159,2.5366735253688995,,142.06370067008987,,
2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,150.79510498046875,56182000,55.471493825902606,59.899486013604,1.9248113952868664,2.414301099352493,,142.4061086822616,,
2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.058349609375,47204800,65.63435643673743,64.80754255906382,2.0278795008419763,2.33701677965039,,142.78462793430526,,
2023-03-09,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,149.7904510498047,53833600,47.503651647025094,56.2031673032217,1.9046061428828125,2.2505346522968743,,143.0593660956974,,
2023-03-10,150.2100067138672,150.94000244140625,147.61000061035156,148.5,147.71156311035156,68572400,30.7384387070893,47.95881559695059,1.6204823243215571,2.124524186701811,,143.2418051943113,,
2023-03-13,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.6710968017578,84457100,46.54111809924851,41.59440281778762,1.5357272358820637,2.006764796537862,,143.49393427695625,,
2023-03-14,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,151.77984619140625,73695900,63.54714900811792,46.94223527148523,1.62004183601249,1.9294202044327877,,143.81887199909156,,
2023-03-15,151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.17771911621094,77167900,66.75579925847262,58.94802212194634,1.6993774188795783,1.883411647322146,143.91013610839843,144.1466699252531,161.5030809009841,126.31719131581278
2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.02255249023438,76161100,88.55531244646977,72.9527535710201,1.9691070772430805,1.9005507333063332,144.52626113891603,144.57317512387982,161.44907886352553,127.60344341430651
2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,155.0,154.17706298828125,98944600,80.03940661902855,78.45017277465696,2.090547309967576,1.9385500486385818,145.09985229492187,144.94979817738576,161.3196956203755,128.88000896946824
2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.56430053710938,73641400,90.97912661055706,86.5246152253518,2.35230379465861,2.0213007978425876,145.74780548095703,145.40526885815925,161.1207547447466,130.37485621716746
2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.434326171875,73938300,93.76988564768145,88.26280629242234,2.6797526148433235,2.152991161242735,146.3417874145508,145.91621228222652,161.32175242817982,131.36182240092177
2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,156.9920196533203,75701800,65.23983399753551,83.32961541859133,2.7907065537945925,2.2805342397531065,146.8963949584961,146.35055766932825,161.33898695327412,132.4538029637181
2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.086181640625,67622100,72.10035726362527,77.0366923029474,2.9331169316890566,2.4110507781402966,147.4613653564453,146.81077821722224,161.38084238088445,133.54188833200615
2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.39918518066406,59196500,81.13685864248224,72.82568330121433,3.1160072032426456,2.5520420631607665,147.99777221679688,147.30444123539644,161.6407280199649,134.35481641362884
2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.43963623046875,52390300,67.65062935946685,73.62928175519144,3.067469953267704,2.6551276411821543,148.49657745361327,147.7018998626542,161.64130901236766,135.35184589485888
2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,156.81295776367188,45992200,63.33763197855998,70.70837332683634,2.9444938261266884,2.7130008781710613,148.9560333251953,148.0591962509294,161.6064357600636,136.30563089032702
2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,159.91641235351562,51305700,84.69657795635125,71.89494643145935,3.0621585504781024,2.7828324126324695,149.4541195678711,148.5241851176975,161.82159664828364,137.08664248745853
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.4979705810547,49501700,93.41888721413024,80.48436571634714,3.2456138079305674,2.875388691692089,149.99833740234374,149.0329610182213,162.03196058684495,137.96471421784253
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.02447509765625,68749800,93.53100275933109,90.54882264327085,3.553904027396527,3.011091758832977,150.59189331054688,149.62086353114032,162.40002535350266,138.7837612675911
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.28775024414062,56976200,93.87756053183,93.60915016843045,3.8557157035934324,3.180016547785068,151.15906982421876,150.23525124537562,163.0127657768334,139.30537387160413
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.75062561035156,46278300,86.25413719059536,91.22090016058547,4.0053905138318555,3.3450913409944256,151.6511459350586,150.8044816126296,163.68037095577398,139.6219209143432
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.8905487060547,51511700,68.87748721821147,83.00306164687892,3.9286294239171013,3.461798957578961,152.0778143310547,151.27844502805803,164.15895266673473,139.99667599537466
2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.7857666015625,45390100,75.93200040401514,77.02120827094065,3.8951316565438674,3.5484654973719425,152.53569549560547,151.768928227019,164.621780392137,140.44961059907394
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.1697235107422,47716900,47.78754596253307,64.19901119491989,3.6158108041313994,3.5619345587238342,152.8995425415039,152.13758686559638,164.90622565544808,140.89285942755973
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.94625854492188,47644200,36.52175501355166,53.41376712669995,3.2581655144649346,3.5011807498720544,153.19978942871094,152.44380928439347,165.144091953284,141.25548690413788
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.24996948242188,50133100,30.110253877572813,38.13985161788584,2.885284572965986,3.378001514490841,153.54431030273437,152.7107175274534,165.16214656573678,141.92647403973197
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.6809844970703,68445600,80.11959742651966,48.917202105881366,2.993504012299553,3.3011020140525833,153.9718280029297,153.18013976155603,165.62490316106695,142.31875284479244
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.33285522460938,49386500,76.91398736302568,62.381279555706044,3.016406320386807,3.2441628753194283,154.36973876953124,153.61750115226403,166.0526437827371,142.68683375632537
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.3527374267578,41516200,77.09706472058573,78.04354983671034,3.0015607679725633,3.1956424538500556,154.66098266601563,154.03849081008732,166.6011596593724,142.72080567265886
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.58616638183594,49923000,77.37173904812389,77.12759704391176,3.054117009443729,3.1673373649687906,154.90379760742186,154.49134083250885,167.2306058455753,142.57698936926843
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.739990234375,47720200,83.05474223950823,79.1745153360726,3.152531728070187,3.16437623758907,155.22471069335938,154.9716800247389,167.9337516479858,142.51566973873298
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.76519775390625,52456400,71.42238051537532,77.28295393433581,3.1159497658390762,3.1546909432390717,155.46812713623046,155.39495522980428,168.51153313654487,142.42472113591606
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,164.14385986328125,58337300,52.074684263426995,68.85060233943683,2.9224417897296178,3.108241112537181,155.73334350585938,155.7380495291563,168.93453773733745,142.5321492743813
2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.45220947265625,41949600,55.75427173010532,59.75044550296921,2.762126486235246,3.039018187276794,156.02558380126953,156.0797812916465,169.34074451237683,142.71042309016224
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.90049743652344,48714100,37.23743244621189,48.35546281324806,2.481262806982812,2.927467111217998,156.27942932128906,156.34726035615148,169.62582312769942,142.9330355148787
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.8905487060547,45498800,37.1187125813923,43.370138919236496,2.2321427856851415,2.788402246111427,156.4765771484375,156.60385989928494,169.91812572008993,143.0350285767851
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.515869140625,64902300,88.10787513512199,54.15467338757539,2.380497187874255,2.706821234463993,156.77916259765624,157.0317818303179,170.52267809361908,143.0356471016934
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.7790985107422,55209200,89.36537424160692,71.53065398604039,2.5703715303636443,2.6795312936439233,157.064638671875,157.49246091582475,171.20268931402128,142.92658802972872
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.68960571289062,52472900,83.5014851223206,86.99157816634983,2.682702469746232,2.6801655288643853,157.38055297851562,157.93156463335674,171.84046083225812,142.92064512477313
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.6451416015625,48425700,68.93847479680292,80.60177805357681,2.656819858162322,2.675496394723973,157.69865447998046,158.3124892203452,172.35060766702563,143.0467012929353
2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.56092834472656,65136000,46.31684180459718,66.25226724124023,2.5197743629781826,2.644351988374815,158.0760400390625,158.63595742130136,172.64776410775366,143.50431597037132
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.90975952148438,81235400,25.982238157518907,47.079184919639665,2.2519699878262145,2.565875588265095,158.41184753417969,158.8819888762105,172.8199855340455,144.00370953431388
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.6484832763672,113316400,85.63895847486414,52.64601281232674,2.6338223582496596,2.579464942262008,158.89268157958983,159.42185140170685,173.5674253872582,144.21793777192147
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.57882690429688,55962800,85.03325089164402,65.55148250800902,2.8974227400601364,2.643056501821634,159.42563659667968,159.93781122533784,174.11457342968922,144.73669976367015
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.85801696777344,45326900,70.06968622622283,80.24729853091033,2.933655605629923,2.701176322583292,159.9001043701172,160.3660545877863,174.50089845595508,145.2993102842793
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.63851928710938,53724500,85.5523150900136,80.2184174026268,3.070645578708479,2.7750701738083294,160.42032775878906,160.84732771324994,174.94423805382098,145.89641746375713
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.82749938964844,49514700,85.05090795670591,80.22430309098077,3.1580561290015225,2.851667364846968,160.98610778808595,161.31713836722636,175.18516976511364,146.78704581105825
2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.89120483398438,45497800,77.10947378502308,82.57089894391419,3.1158607707564556,2.9045060460288656,161.5212252807617,161.73180764043255,175.2922985644948,147.7501519970286
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,171.39317321777344,37266700,72.88528464323015,78.34855546165305,3.0075643267270493,2.9251177021685026,161.94452606201173,162.11068472189692,175.59940453182267,148.2896475922008
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,171.39317321777344,42110300,68.90249513885797,72.96575118903706,2.888442448051876,2.9177826513451777,162.3121240234375,162.47470387859795,175.9752299419044,148.6490181049706
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,172.01072692871094,57951600,74.90982767065948,72.23253581758253,2.811460161665451,2.8965181534092324,162.73643646240234,162.84866556683767,176.2566550160362,149.21621790876847
2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,174.36143493652344,65496700,91.96184886689962,78.59139055880568,2.9066278392034235,2.8985400905680705,163.1824981689453,163.30014671859004,176.73639750296823,149.62859883492237
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.4710235595703,55772400,84.1144409006221,83.6620391460604,2.9568075583243,2.9101935841193165,163.67610961914062,163.73822032019712,177.0355870589284,150.31663217935284
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.5147705078125,43570900,76.19844001642088,84.09157659464752,2.8861440457195613,2.9053836764393655,164.19217376708986,164.12161444520166,177.01734974646092,151.3669977877188
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.88516235351562,50747300,54.43016389301165,71.58101493668487,2.5881210529289547,2.8419311517372834,164.616455078125,164.38685161807672,176.8718217159523,152.3610884402977
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.1640625,45143500,12.46338658146965,47.69733016363406,2.347381442878884,2.7430212099656037,165.00413940429686,164.65262459383842,176.82060774091158,153.18767106768215
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.30955505371094,56058300,31.650862619808308,32.84813769809653,2.223395325980391,2.6390960331685616,165.40677612304688,164.95289637657854,176.8038775892539,154.00967465683988
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.73992919921875,54835000,72.36063897763579,38.82496272630457,2.2947933676419723,2.570235500063244,165.80112365722655,165.33670158530953,177.09569771820293,154.50654959625018
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.6025848388672,55964400,72.14213986083712,58.717880486093726,2.473168427176205,2.5508220854858363,166.24963409423827,165.7785009285863,177.44072160517624,155.0585465833003
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.5527801513672,99625300,68.67610899515923,71.05962927787736,2.580763687612688,2.556810405911207,166.64940368652344,166.20102168242087,177.85637575939103,155.44243161365586
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,179.38160705566406,68901800,92.3877495481352,77.73533280137717,2.8613129616579727,2.61771091706056,167.06834930419922,166.71790738333237,178.5837319701242,155.55296663827423
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,180.23822021484375,61945900,86.42800632380062,82.49728828903167,3.116842782093471,2.7175372900671424,167.53327331542968,167.24811572966615,179.26324479461914,155.80330183624022
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.8736114501953,121946500,58.18041287997329,78.99872291730303,3.172666953265093,2.8085632227067325,167.9490219116211,167.70401752262808,179.7853830860931,156.11266073714907
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.5050811767578,64848400,55.644072175233504,66.75083045966913,3.150849664384424,2.877020511042271,168.33113983154297,168.12758864631945,180.27402494955706,156.38825471352888
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,177.12054443359375,61944600,45.741812275559276,53.18876577692202,2.987401852679824,2.8990967793697817,168.72475799560547,168.48025357915375,180.49857954555384,156.9509364456571
2023-06-08,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,179.8597412109375,50214900,64.7244745602125,55.37011967033508,3.0438114086232417,2.928039705220474,169.18569366455077,168.92650799608646,180.86020449046157,157.51118283863997
2023-06-09,181.5,182.22999572753906,180.6300048828125,180.9600067138672,180.24818420410156,48870700,67.41638856108383,59.29422513228519,3.0843065255991178,2.959293069296203,169.5923291015625,169.37049529836156,181.3649902333946,157.81966796973043
2023-06-12,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,183.06704711914062,54274900,86.95113801227471,73.03066704452367,3.305751234109266,3.028584702258816,170.02371063232422,169.9076149776078,182.16081977127135,157.8866014933771
2023-06-13,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,182.5889434814453,54929100,83.63787480807542,79.33513379381132,3.4034361003439813,3.1035549818758494,170.395,170.4049219777583,182.91287891466132,157.8771210853387
2023-06-14,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,183.2264404296875,57462900,87.0018308252983,85.86361454854948,3.4920386882754713,3.181251723155774,170.75377380371094,170.90772662293202,183.69529932561113,157.81224828181075
2023-06-15,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,185.2783203125,65433200,90.74061431116998,87.12677331484788,3.6853440832806257,3.2820701951807445,171.16432769775392,171.47127931664056,184.6207265330407,157.70792886246713
2023-06-16,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,184.19261169433594,101235600,73.15360565834658,83.63201693160494,3.708186721413682,3.367293500427332,171.59036895751953,171.97015509615804,185.32359965228366,157.8571382627554
2023-06-20,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,184.28224182128906,49799100,73.53117532822023,79.14179843257892,3.6909748187231344,3.4320297640864927,172.00029846191407,172.45298202655533,186.00362057225504,157.9969763515731
2023-06-21,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,183.2364044189453,49515700,62.68790962440068,69.79089687032248,3.5519986939926014,3.4560235500677146,172.44163208007814,172.87586133606084,186.44265120981134,158.44061295034493
2023-06-22,183.74000549316406,187.0500030517578,183.6699981689453,187.0,186.26443481445312,51245300,91.92632495118912,76.04846996793667,3.64418793045229,3.49365642614463,172.96799560546876,173.4009034332527,187.03034122172113,158.90564998921639
2023-06-23,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,185.9456787109375,53079300,84.23515246882674,79.61646234813884,3.6494589202134478,3.524816924958394,173.50190979003906,173.89285540492662,187.46517051114404,159.5386490689341
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,184.54124450683594,48088700,67.29953455697589,81.15367065899723,3.4999647002380243,3.51984648001432,173.89911499023438,174.310439291276,187.96770658674495,159.8305233937238
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,187.32025146484375,50730800,90.33650685129768,80.62373129236676,3.5646411262494837,3.528805409261353,174.35886291503905,174.82062800396494,188.65208871777742,160.0656371123007
2023-06-28,187.92999267578125,189.89999389648438,187.60000610351562,189.25,188.50559997558594,51216800,88.79103410293806,82.14235850373719,3.6692485648504487,3.5568940403791722,174.84192016601563,175.3572935714795,189.3852267235559,160.29861360847536
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,188.84423828125,46347300,87.01516180131252,88.71423425184942,3.7364050432391878,3.592796240951176,175.3070816040039,175.8861933640195,190.12722042635372,160.4869427816541
2023-06-30,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,193.20703125,85069600,90.57760921446005,88.79460170623686,4.094469472039634,3.6931308871688677,175.8364224243164,176.56544190856778,191.28495544451815,160.38788940411465
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,191.70297241210938,31458200,77.71247817109939,85.1017497289573,4.2083617585667525,3.7961770614484447,176.35517791748046,177.15907055576548,192.1611774033463,160.54917843161462
2023-07-05,191.57000732421875,192.97999572753906,190.6199951171875,191.3300018310547,190.577392578125,46920300,68.67892595685899,78.98967111413947,4.1598452241198345,3.868910693982723,176.88384857177735,177.6852792625247,192.7907032361755,160.9769939073792
2023-07-06,189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,191.05551147460938,45094300,71.1986170839413,72.53000707063323,4.112568589453701,3.9176422730769187,177.41591461181642,178.20960209437115,193.4050154283677,161.42681379526513
2023-07-07,191.41000366210938,192.6699981689453,190.24000549316406,190.67999267578125,189.92994689941406,46778000,61.73213573007984,67.20322625696004,3.938872985475143,3.921888415556564,177.95650360107422,178.6692234592748,193.76923631834075,162.1437708838077
2023-07-10,189.25999450683594,189.99000549316406,187.0399932861328,188.61000061035156,187.86810302734375,59922200,44.39114348524107,59.10729876642072,3.5934216707914572,3.8561950666035427,178.4560546875,179.0299638344932,193.89996257494622,163.01214680005378
2023-07-11,189.16000366210938,189.3000030517578,186.60000610351562,188.0800018310547,187.34019470214844,46638100,39.95120780572442,48.691495673681764,3.239705912026068,3.732897235688048,178.85254119873048,179.35585524106793,194.16741397282073,163.53766842464023
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246094,189.02354431152344,60750200,49.524027304910476,44.6221261986253,3.059942754629816,3.598306339476402,179.2574301147461,179.73498030265444,194.55571219537663,163.95914803411554
