Date,Open,High,Low,Close,Adj Close,Volume,BB_U,BB_L,SMA_25,SMA_50,SMA_80,SMA_100,SMA_125,SMA_150,SMA_200,EMA_25,EMA_50,EMA_80,EMA_100,EMA_125,EMA_150,EMA_200,MACD,Signal,RSI,%K,%D,action
2022-06-07,234.0,239.99667358398438,230.0933380126953,238.8866729736328,238.8866729736328,72808500,,,,,,,,,,240.63518381646008,241.8107673034754,242.6251637620184,242.9581015524964,243.24942941387513,243.45672564741042,243.73130915278264,-0.2841138299571071,-1.0165073750990372,44.716369409635945,55.846811150749446,52.95439805940359,
2022-06-08,240.086669921875,249.9633331298828,239.17666625976562,241.86666870117188,241.86666870117188,76210500,265.4250023219448,213.38166576887554,,,,,,,,240.72991342297638,241.81295951514977,242.60643548891107,242.936489020787,243.22748083113382,243.43566529050662,243.71275551644823,-0.14632791916687893,-0.8424714839126056,52.06399906175878,61.0426670660948,57.22616846697548,
2022-06-09,249.33999633789062,255.54666137695312,239.32666015625,239.7066650390625,239.7066650390625,96491400,265.0600721384281,213.25059528100547,,,,,,,,240.65120200882916,241.7303597317738,242.53483621854446,242.8725321102578,243.17159486618033,243.38627455869943,243.67289391965832,-0.2090164245659878,-0.7157804720432821,51.24807134986544,57.27653153065668,58.05533658250031,
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753906,232.22999572753906,97536600,264.66060358711474,212.6063962297798,,,,,,,,240.00341691026838,241.3577964374901,242.2803957125937,242.6617888155505,242.99791868937652,243.23850927616752,243.55903423615464,-0.8521788576404958,-0.7430601491627249,54.485509143122655,44.24037308574464,54.18652389416537,
2022-06-13,223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,215.73666381835938,102767400,263.104898259478,210.08276806132278,,,,,,,,238.13674359550618,240.35304613870065,241.62499492508175,242.1286180235269,242.56520035809055,242.87424642242172,243.28219472950994,-2.6620769975890823,-1.1268635188479965,46.572937642112755,15.482957304200621,38.999953973533984,
2022-06-14,218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,220.88999938964844,97988700,262.86611716298216,208.2648825928772,,,,,,,,236.81007096428635,239.58978940344372,241.113019726676,241.70805131790556,242.22114954906766,242.58306434251745,243.05938681568048,-3.638659004709922,-1.6292226160203818,54.62959983434001,23.381681624545763,27.70167067149701,
2022-06-15,220.9166717529297,235.663330078125,218.14999389648438,233.0,233.0,119131800,260.4369907179981,208.6070095261425,237.1852001953125,,,,,,,236.51698858241818,239.33136628958317,240.91269825194325,241.53561465814505,242.07478209590786,242.4561363379808,242.95929341452944,-3.396281223654512,-1.982634337547208,55.311834419311815,40.522179818383364,26.462272915709917,
2022-06-16,222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,213.10000610351562,107390700,260.94159519995674,205.75207240258234,235.92253356933594,,,,,,,234.71568223788722,238.30268549797267,240.2259651124759,240.97253330062765,241.61486501666354,242.06731342096805,242.66218607810146,-4.755143942790426,-2.5371362585958517,41.20821704084148,7.9375759274834135,23.94714579013751,
2022-06-17,213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,216.75999450683594,92641800,260.8785822044655,203.84375208508527,234.88626647949218,,,,,,,233.33447548934484,237.45787408655556,239.64655843085515,240.4930770868892,241.2203432625393,241.7321171439597,242.40445282863615,-5.473625414865211,-3.1244340898497236,34.30007203285119,14.530170352413464,20.99664203276008,
2022-06-21,224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,237.0366668701172,122793000,261.24569788209834,205.05030278928837,234.106533203125,,,,,,,233.61925944171196,237.44135615649915,239.58211666392336,240.42463332022044,241.15393570075483,241.66992574960418,242.35104202307875,-4.356648426230521,-3.3708769571258834,44.21770777346997,51.053749786990764,24.507165355629212,
2022-06-22,234.50332641601562,246.8333282470703,233.82666015625,236.086669921875,236.086669921875,101107500,261.55908295896865,205.8489187500157,233.8917333984375,,,,,,,233.80906024787836,237.38823120612173,239.4958093369592,240.33873305490667,241.07350291061388,241.5959753412899,242.28870996237026,-3.5076588221602094,-3.398233330132749,45.91132977361063,49.342557320096525,38.30882581983358,
2022-06-23,237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,235.07000732421875,104202600,260.38233785500597,209.593997289037,233.13973388671874,,,,,,,233.90605617682763,237.29732046565496,239.38653027491623,240.2344018523188,240.97820932987747,241.50953867881213,242.21688207542348,-2.883623996879294,-3.295311463482058,40.336203805920086,56.29626976011046,52.23085895573258,
2022-06-24,237.47000122070312,246.06666564941406,236.086669921875,245.7066650390625,245.7066650390625,95770800,261.03262888385126,211.5543721537464,233.5038671875,,,,,,,234.81379532007648,237.62709868421996,239.54258298514205,240.34276349958105,241.05326418240423,241.56512975643136,242.25160628401693,-1.513337703559074,-2.9389167114974613,55.220029821908476,78.9982999954406,61.545709025215864,
2022-06-27,249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,244.9199981689453,89178300,261.78008634764666,211.70791414063459,233.84173400878908,,,,,,,235.59119553922025,237.91309474244449,239.67535866869275,240.4334018098655,241.11464091234936,241.60956509964348,242.27815744705106,-0.4852596149151509,-2.4481852921809995,53.18597680841353,77.31930123950525,70.87129033168544,
2022-06-28,244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,232.663330078125,90391200,259.5659335928389,211.8673992318681,234.29626708984375,,,,,,,235.365975119136,237.70722161835354,239.50222216028368,240.27953900329638,240.98049312132994,241.49107192055052,242.18248752298214,-0.6519952095198107,-2.0889472756487617,47.31420542749751,51.15965061975262,69.15908395156616,
2022-06-29,230.5,231.17333984375,222.27333068847656,228.49000549316406,228.49000549316406,82897200,257.1415319238384,211.86546880858353,234.43720092773438,,,,,,,234.83705437867664,237.34576216246376,239.23031557591037,240.04608289418485,240.78223141294637,241.31887236522093,242.04624392069542,-1.1081131470044454,-1.8927804499198986,44.285917835605765,42.252440906929635,56.91046425539583,
2022-06-30,224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,224.47332763671875,94600500,255.67302703736007,211.1023071301204,235.04066711425781,,,,,,,234.0398446292953,236.840960808513,238.86594550333774,239.7377115029479,240.52335992443483,241.09575256749244,241.87138903229766,-1.773261181764326,-1.868876596288784,43.59441300320071,36.3789928990894,43.26369480859055,
2022-07-01,227.0,230.22999572753906,222.1199951171875,227.26333618164062,227.26333618164062,74460300,250.8962835344899,212.77204990056867,235.3472003173828,,,,,,,233.51857474870647,236.46536768589056,238.5794613225551,239.4906941698527,240.3128833570889,240.9125417544348,241.72603527258963,-2.051615670579423,-1.905424411146912,47.82583603733127,42.81104035762755,40.48082472121553,
2022-07-05,223.0,233.14666748046875,216.1666717529297,233.06666564941406,233.06666564941406,84581100,250.791828847712,212.73150489252237,235.233466796875,,,,,,,233.48381251029937,236.33208525308757,238.4433429108726,239.36348568429946,240.19786402839566,240.8086228656266,241.63987239076698,-1.7833757749787935,-1.8810146839132884,58.369556934982924,56.18995656997806,45.126663275565,
2022-07-06,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,231.73333740234375,71853600,250.21600331489452,212.65266428764454,234.37440002441406,,,,,,,233.34916057891817,236.15174220011724,238.27766376251384,239.2123936391122,240.06350646290278,240.68842040915928,241.54129990332,-1.6592553092462765,-1.8366628089798862,55.43743887339273,53.11611990428931,50.70570561063164,
2022-07-07,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,244.5433349609375,81930600,251.13108720317024,212.3032465980993,234.04600036621093,,,,,,,234.2102509159966,236.48082426916903,238.43237169333912,239.3179568336038,240.1346148517605,240.73947888004378,241.5711708989182,-0.5212208905737441,-1.5735744252986579,55.7481018067408,82.64811269714296,63.98472972380344,
2022-07-08,242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,250.76333618164062,101854200,252.91652077175738,211.40747977755902,234.20493408203126,,,,,,,235.4835651672,237.04092277554048,238.73683995230954,239.54459800881244,240.30332471413956,240.87224520191924,241.6626352300896,0.872523789987298,-1.0843547822414668,71.71298198994499,89.90827195732261,75.22416818625163,
2022-07-11,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,234.3433380126953,99241200,252.37469060328922,211.4129772433905,233.24533386230468,,,,,,,235.39585538608426,236.93513513778186,238.62835842293634,239.44160276136458,240.2087217506246,240.785769610009,241.58980640205584,0.6446883007105839,-0.7385461656510567,58.836739989840765,46.83099615909296,73.12912693785285,
2022-07-12,236.84666442871094,239.77333068847656,228.3699951171875,233.07000732421875,233.07000732421875,87930900,252.42303809480342,211.44863091154423,233.1874676513672,,,,,,,235.21694399671,236.7835614980343,238.49111518593097,239.3154325546884,240.09540882322133,240.6835740830449,241.50503228187836,0.3572615997667583,-0.5193846125674937,47.53582760812646,43.55034261519772,60.096536910537765,
2022-07-13,225.5,242.05999755859375,225.03334045410156,237.0399932861328,237.0399932861328,97954500,252.1108986102549,213.89110334287008,233.13786743164061,,,,,,,235.35717855743485,236.79361764658717,238.45528501556558,239.27037435135068,240.04691016390248,240.63531473474143,241.4606040331645,0.4446924196384714,-0.3265692061263007,50.57080693940147,53.77875274701513,48.053363840435274,
2022-07-14,234.89666748046875,238.65333557128906,229.3333282470703,238.31333923339844,238.31333923339844,78557400,252.23121754115567,215.51311839634434,233.11493408203125,,,,,,,235.58457553250898,236.85321457156016,238.45178018143798,239.25142316089617,240.0193931650056,240.60456009233954,241.42928796550513,0.6097020843381813,-0.1393149480334043,51.936009624168854,57.059445604186074,51.46284698879964,
2022-07-15,240.0,243.6233367919922,236.88999938964844,240.06666564941406,240.06666564941406,69683100,252.78478927686686,215.66621322557452,233.04293395996095,,,,,,,235.92935169534783,236.97923226088776,238.49165389669665,239.26756657651038,240.020143521901,240.59743566263194,241.41572953449926,0.871901483493474,0.06292833827197136,46.23397424467659,61.57677686177846,57.471658404326554,
2022-07-18,244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,240.54666137695312,82537500,251.44000719718468,219.75566083260048,233.07653381347657,,,,,,,236.28452936316364,237.11913144190993,238.54239482213507,239.29289518642014,240.02850094817168,240.59676315553688,241.4070820901456,1.105682421398967,0.2714791548973705,47.06776037257862,62.81345457547559,60.48322568048004,
2022-07-19,245.0,247.13999938964844,236.97666931152344,245.52999877929688,245.52999877929688,80890200,250.75935894641484,223.3133095106164,233.6085339355469,,,,,,,236.99571931825082,237.4489693767094,238.7149282531761,239.41640218825927,240.1158263105705,240.66210402472575,241.44810613680383,1.6737749442025063,0.5519383127583977,59.55919096207929,75.65269865981044,66.6809766990215,
2022-07-20,246.78334045410156,250.663330078125,243.48333740234375,247.5,247.5,88864200,252.0584367403039,223.0605650297156,234.8790673828125,,,,,,,237.8037409091546,237.84312744036788,238.93184360494953,239.5764734320561,240.23303541675193,240.75267218333866,241.50832398618888,2.2569384147832636,0.8929383331633709,64.60135835965472,80.72827843234381,73.0648105558766,
2022-07-21,255.10667419433594,273.26666259765625,254.86666870117188,271.7066650390625,271.7066650390625,142032300,260.3615993429683,218.31940193877,236.91173400878907,,,,,,,240.41165814991678,239.17110930698337,239.74109845517455,240.21271485001662,240.7326168393283,241.1626588436794,241.80880499169012,4.619128790408126,1.638176424612322,77.69093199812643,97.26795480084071,84.54964396433165,
2022-07-22,276.2200012207031,280.78668212890625,270.71331787109375,272.24334716796875,272.24334716796875,103472700,266.7220310354321,215.6763042306812,238.48146789550782,237.83333404541017,,,,,,242.86024961284386,240.46805981133573,240.54362311474972,240.84698479690675,241.23278716200514,241.5743235896965,242.11163625712575,6.460020350934002,2.6025452098766584,77.08551709842122,86.77911855595491,88.25845059637982,
2022-07-25,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,268.4333190917969,64073400,270.58172998556574,214.08927068582096,240.69480041503905,238.3086669921875,,,,,,244.82740880353256,241.56473664586363,241.23225758331878,241.39324884235012,241.66454163708121,241.93007187449254,242.37354354901305,7.524761979447021,3.586988563790731,71.82048559613288,77.84282938740523,87.29663424806695,
2022-07-26,266.5133361816406,267.30999755859375,256.2633361816406,258.8599853515625,258.8599853515625,66820800,272.21954761054894,213.84545177909953,242.3788000488281,238.63253326416014,,,,,,245.90683776876566,242.24298169314594,241.66751012080627,241.73912481282957,241.93748518810474,242.1543091390895,242.53758774605336,7.5095242449647515,4.371495700025535,65.19189014769299,60.6719595298221,75.09796915772742,
2022-07-27,263.80999755859375,275.9266662597656,261.7900085449219,274.82000732421875,274.82000732421875,88110000,277.1288663037661,213.15180081049175,243.8901336669922,238.99833343505858,,,,,,248.13092773456975,243.52051211005076,242.4860902986683,242.39419179325313,242.4594299839161,242.58696739319717,242.85880585130874,8.685171371095521,5.234230834239533,66.3781536133082,89.29808577306518,75.93762489676418,
2022-07-28,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,280.8999938964844,84723000,282.47680569521594,213.04486025937385,245.68266662597657,239.78720001220702,,,,,,250.65162513164012,244.98637414089131,243.43458174552796,243.15668292401017,243.069597665068,243.0944246978765,243.23732513534034,9.99229928626653,6.185844524644932,66.32714538913285,95.88101597381005,81.95035375889911,
2022-07-29,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,297.1499938964844,95313000,290.75155036330455,212.03778221726185,248.16586608886718,240.65279998779297,,,,,,254.22842272893584,247.03200628816947,244.76088821839107,244.22585739871263,243.92801665286825,243.8103925018316,243.77376960062537,12.198826293465828,7.388440878409112,84.08957229858515,98.40351120101022,94.52753764929514,
2022-08-01,301.27667236328125,311.8766784667969,295.0,297.27667236328125,297.27667236328125,117042900,297.532911200349,212.25775499838147,250.22866638183595,241.86626678466797,,,,,,257.53982654696244,249.00238534993858,246.05757424665995,245.27636858612982,244.7748207117637,244.5185551490031,244.30613679229361,13.798674210492152,8.67048754482572,85.2887069375005,83.18811040936576,92.49087919472868,
2022-08-02,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,300.586669921875,95577600,304.19709618754587,212.34557043843077,252.45533325195314,243.1485336303711,,,,,,260.8511221911865,251.02529847040668,247.40397167073934,246.37162207792676,245.6607230801782,245.2611791857299,244.8661420970656,15.158911851463415,9.96817240615326,85.181200379335,86.32232818892328,89.30464993309975,
2022-08-03,305.0,309.54998779296875,301.1499938964844,307.39666748046875,307.39666748046875,80091000,311.13310660091116,212.97589303287788,255.44466674804687,244.8704669189453,,,,,,264.43154875190055,253.2359403923699,248.88527280184377,247.58003881857115,246.64065870557965,246.08416578566022,245.48833637948752,16.595121639218007,11.29356225276621,86.0371887610682,94.02559088965793,87.84534316264899,
2022-08-04,311.0,313.6066589355469,305.0,308.6333312988281,308.6333312988281,72256200,317.772538889301,212.74546037827713,258.65039978027346,246.5438003540039,,,,,,267.831685870895,255.40838709458396,250.360533505473,248.7890149072891,247.62466938166298,246.91263155404656,246.11664478664514,17.62989027736529,12.560827857686027,85.96151682304516,93.50994609144561,91.2859550566756,
2022-08-05,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,288.1700134277344,113172900,320.13135608597065,214.12731090621682,261.1982672119141,248.11946716308594,,,,,,269.3961726060365,256.6931567547075,251.29410091096094,249.5688366601692,248.26824627128318,247.45908694310202,246.53508626566096,16.607294590728316,13.370121204294485,70.64893780873729,66.80588679104018,84.78047459071458,
2022-08-08,295.0,305.20001220703125,289.086669921875,290.42333984375,290.42333984375,98994000,321.5477120312206,218.31895514407233,263.72466735839845,249.53593383789064,,,,,,271.01364700893754,258.0159090327092,252.26025495868413,250.3778367232104,248.93737474068743,248.0281498954285,246.97178530623898,15.796611250159515,13.855419213467492,69.9372309914153,66.93921710365693,75.75168332871424,
2022-08-09,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,283.3333435058594,86244600,321.325609246931,223.56739154652612,265.73533447265623,250.48440063476562,,,,,,271.96131597023924,259.00874960028375,253.02749171293536,251.03042101593613,249.48334249886477,248.49576835384482,247.33359185548895,14.415858369481498,13.967507044670294,65.22145504824589,48.46217149697214,60.735758463889745,
2022-08-10,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,294.3566589355469,94918800,322.1282528853779,228.49641447302062,268.2402673339844,251.30733367919922,,,,,,273.6840346598783,260.39494212323524,254.0479649776912,251.88836632127496,250.19561736293912,249.103197368172,247.8014830702159,14.049141436053787,13.983833922946994,60.834897070704095,66.43026759608436,60.61055206557114,
2022-08-11,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,286.6300048828125,70155000,321.3851021804659,234.07123174287392,269.9237341308594,251.98486724853515,,,,,,274.67987852318095,261.4237681138069,254.85245979016335,252.57631956011727,250.7739409743657,249.60024117631295,248.18783652108752,12.98535215994724,13.784137570347044,56.43909696221024,52.95589310632211,55.949444066459534,
2022-08-12,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,300.0299987792969,79657200,321.64309358826773,239.8095736480604,271.89440063476565,253.04966735839844,,,,,,276.62988777365143,262.9377379438261,255.9679545800185,253.51599637633865,251.55578316174558,250.268184985624,248.70367893161696,13.072863184256278,13.641882693128892,63.02383526891221,76.32390398004073,65.2366882274824,
2022-08-15,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,309.32000732421875,89359200,322.3310215693435,245.99898026171124,274.8934674072266,254.06940063476563,,,,,,279.1445123544643,264.7566504685474,257.2852892156778,254.62102629609865,252.47267560876898,251.05032832785704,249.30682647781202,13.733530757492076,13.66021230600153,70.84780998098135,91.72726994313068,73.6690223431645,
2022-08-16,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,306.5633239746094,88136400,321.9845668474826,252.44876750310334,277.8332000732422,255.5103338623047,,,,,,281.2536517098601,266.396127860942,258.5020308146637,255.64958664616816,253.3312573288617,251.78559979337695,249.876542870815,13.87473396495875,13.703116637792975,64.72097561942124,80.64490734295171,82.89869375537438,
2022-08-17,303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,303.9966735839844,68766000,320.0814524398248,260.0015492691596,280.51146728515624,256.8246673583984,,,,,,283.0031149309466,267.8706590657672,259.62535532748643,256.60695470434274,254.13547028529226,252.47713719457707,250.41505163413012,13.622499592468785,13.686993228728138,61.07188521304578,70.00003432156561,80.79073720254934,
2022-08-18,306.0,306.5,301.85333251953125,302.8699951171875,302.8699951171875,47500500,320.85800917213436,262.34132554466254,283.09373352050784,258.10433380126955,,,,,,284.5313364837344,269.24318204817587,260.69312421118275,257.5230545144981,254.90903417151284,253.14459226639974,250.93699137027997,13.179760424733956,13.585546667929302,53.20699912977984,66.59430478582237,72.41308215011323,
2022-08-19,299.0,300.3599853515625,292.5,296.6666564941406,296.6666564941406,61395300,320.6829842234468,264.9586814259673,285.35773315429685,259.2003335571289,,,,,,285.464822638381,270.3186124186059,261.5813595761941,258.29817534577813,255.57185357345932,253.72104344822412,251.39201291380098,12.187835084929588,13.30600435132936,49.67980395781467,49.02773804883908,61.87402571874236,
2022-08-22,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,289.913330078125,55843200,319.3509079680116,268.4387587800353,287.33239990234375,260.2044668579102,,,,,,285.8070155183613,271.0870327189792,262.2809144034022,258.9242180137454,256.1169563751207,254.20041148305725,251.77530960200323,10.733066001070995,12.791416681277687,44.593036917939514,29.90372009779224,48.50858764415123,
2022-08-23,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,296.4533386230469,63984900,315.16792421949316,276.38107785570213,289.36933349609376,261.48893371582034,,,,,,286.625963449491,272.08178981325636,263.1246779643811,259.6673689168999,256.7572164108021,254.76005290212998,252.2198671047002,9.992685594211821,12.231670463864514,44.441058079534244,48.42366613749161,42.45170809470765,
2022-08-24,297.5633239746094,303.64666748046875,296.5,297.0966796875,297.0966796875,57259800,313.5859105334095,280.1907587781139,291.35320068359374,263.11613403320314,,,,,,287.4314031601071,273.0627658867561,263.963492821742,260.4085433876048,257.39752535170203,255.3208029257773,252.66640255328528,9.350059370683539,11.65534824522832,44.10412516130361,50.24547442978291,42.857620221688926,
2022-08-25,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,296.07000732421875,53230000,312.57035329054736,282.7233173637495,292.327734375,264.6197341918945,,,,,,288.09591117273106,273.9650106490095,264.7562462662476,261.1147109903101,258.0113742719007,255.86052748734605,253.09827921767268,8.658124113917438,11.055903418966144,55.03826180580776,47.33815150538349,48.669097357552666,
2022-08-26,297.42999267578125,302.0,287.4700012207031,288.0899963378906,288.0899963378906,57163900,312.7187643816081,281.6689065168294,292.9616003417969,265.72153411865236,,,,,,288.09545618543564,274.5189316564166,265.3323882433252,261.6488750565988,258.48881271739265,256.2874078694725,253.4464555074261,7.380759442454348,10.320874623663785,48.613196462534596,24.74041759603577,40.774681177067386,
2022-08-29,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,284.82000732421875,41864700,313.05198053120336,280.0900238633279,293.61706787109375,267.1559341430664,,,,,,287.84349858072665,274.92289540809514,265.81356402310035,262.1077093589279,258.90676818734227,256.6653230940387,253.7586301523693,6.03501011252564,9.463701721436157,50.925616637576674,12.129532379950387,28.069367160456547,
2022-08-30,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,277.70001220703125,50541800,313.8028913238897,277.05044729915716,294.3706689453125,268.37473449707034,,,,,,287.0632303981347,275.0318019492299,266.10705657085174,262.41646783116755,259.20507364797226,256.9439282478532,253.99685285938088,4.343896239415301,8.439740625031986,39.09953127215573,12.01908480667518,16.29634492755378,
2022-08-31,280.6199951171875,281.25,271.80999755859375,275.6099853515625,275.6099853515625,52107300,313.3196172628223,274.355053147334,294.40226806640624,269.14620086669925,,,,,,286.18221154839836,275.0544758081449,266.34169678765943,262.6777256038486,259.46546907183875,257.1911607922732,254.21190890407922,2.8027205926456418,7.312336618554717,42.2138407958311,8.866738302403927,11.005118496343165,
2022-09-01,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000,311.79820025487857,272.72913739160583,294.25266845703123,269.9676675415039,,,,,,285.4881955571454,275.13704552790824,266.6088154759174,262.9645033871805,259.7463347002558,257.45564877730413,254.4402481554029,1.6869551438225017,6.187260323608275,30.591261504290927,22.693254597765495,14.526359235614867,
2022-09-02,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,270.2099914550781,50890100,313.20753318958776,269.52380225963094,293.175068359375,270.67046722412107,257.5150838851929,,,,,284.3129490877556,274.9438277211306,266.6977334013288,263.107978398426,259.91242449001487,257.6245804684005,254.59716102405642,0.23913844639082527,4.997635948164785,15.436319081809401,8.3682540002038,13.309415633457741,
